externalcode;identificationstate;state
12696956;LIMITED;ACTIVE
12696994;FULL;ACTIVE
12697007;FULL;ACTIVE
12697052;;ACTIVE
12697106;FULL;ACTIVE
12697144;;ACTIVE
12697175;NOTIDENTIFIED;ACTIVE
12697236;FULL;ACTIVE
12697274;;ACTIVE
12697304;;ACTIVE
12697335;FULL;ACTIVE
12697342;;ACTIVE
12697366;FULL;ACTIVE
12697380;FULL;ACTIVE
12697397;FULL;ACTIVE
12697489;;ACTIVE
12697533;;ACTIVE
12697564;FULL;ACTIVE
12697588;FULL;ACTIVE
12697595;;ACTIVE
12697687;FULL;ACTIVE
12697694;FULL;ACTIVE
12697731;FULL;ACTIVE
12697755;;ACTIVE
12697847;;ACTIVE
12697892;;ACTIVE
12697939;;ACTIVE
12698127;;ACTIVE
12698172;FULL;ACTIVE
12698233;;ACTIVE
12698240;FULL;ACTIVE
12698264;FULL;ACTIVE
12698325;FULL;ACTIVE
12698370;;ACTIVE
12698448;FULL;ACTIVE
12698462;FULL;ACTIVE
12698479;;ACTIVE
12698509;;ACTIVE
12698530;FULL;ACTIVE
12698547;;ACTIVE
12698561;NOTIDENTIFIED;ACTIVE
12698578;FULL;ACTIVE
12698585;FULL;ACTIVE
12698608;FULL;ACTIVE
12698622;FULL;ACTIVE
12698646;;ACTIVE
12698653;FULL;ACTIVE
12698691;FULL;ACTIVE
12698813;;ACTIVE
12698882;FULL;ACTIVE
12698899;;ACTIVE
12698981;;ACTIVE
12699001;FULL;ACTIVE
12699032;;ACTIVE
12699117;FULL;ACTIVE
12699131;FULL;ACTIVE
12699155;FULL;ACTIVE
12699216;FULL;ACTIVE
12699278;FULL;ACTIVE
12699308;;ACTIVE
12699353;;ACTIVE
12699438;FULL;ACTIVE
12699490;FULL;ACTIVE
12699537;FULL;ACTIVE
12699568;FULL;ACTIVE
12699674;FULL;ACTIVE
12699759;FULL;ACTIVE
12699810;NOTIDENTIFIED;ACTIVE
12700004;FULL;ACTIVE
12700202;;ACTIVE
12700264;;ACTIVE
12700332;LIMITED;ACTIVE
12700356;NOTIDENTIFIED;ACTIVE
12700363;;ACTIVE
12700370;;ACTIVE
12700837;;ACTIVE
12701087;FULL;ACTIVE
12701094;FULL;ACTIVE
12701155;FULL;ACTIVE
12701308;;ACTIVE
12701322;FULL;ACTIVE
12701360;;ACTIVE
12701599;FULL;ACTIVE
12701612;;ACTIVE
12701636;LIMITED;ACTIVE
12701674;;ACTIVE
12701681;FULL;ACTIVE
12701704;FULL;ACTIVE
12701797;FULL;ACTIVE
12701827;FULL;ACTIVE
12701896;FULL;ACTIVE
12701902;FULL;ACTIVE
12701919;FULL;ACTIVE
12702008;FULL;ACTIVE
12702053;FULL;ACTIVE
12702091;FULL;ACTIVE
12702114;FULL;ACTIVE
12702190;FULL;ACTIVE
12702206;;ACTIVE
12702220;FULL;ACTIVE
12702275;;ACTIVE
12702305;FULL;ACTIVE
12702374;FULL;ACTIVE
12702459;FULL;ACTIVE
12702510;FULL;ACTIVE
12702541;FULL;ACTIVE
12702589;FULL;ACTIVE
12702633;FULL;ACTIVE
12702640;FULL;ACTIVE
12702671;;ACTIVE
12702688;FULL;ACTIVE
12702732;NOTIDENTIFIED;ACTIVE
12702756;FULL;ACTIVE
12702824;;ACTIVE
12702855;FULL;ACTIVE
12702893;FULL;ACTIVE
12702961;;ACTIVE
12702978;FULL;ACTIVE
12703012;FULL;ACTIVE
12703036;;ACTIVE
12703043;NOTIDENTIFIED;ACTIVE
12703050;;ACTIVE
12703067;FULL;ACTIVE
12703128;FULL;ACTIVE
12703135;FULL;ACTIVE
12703173;FULL;ACTIVE
12703227;FULL;ACTIVE
12703272;;ACTIVE
12703302;FULL;ACTIVE
12703357;FULL;ACTIVE
12703371;FULL;ACTIVE
12703388;FULL;ACTIVE
12703395;;ACTIVE
12703401;FULL;ACTIVE
12703425;NOTIDENTIFIED;ACTIVE
12703517;;ACTIVE
12703548;FULL;ACTIVE
12703555;FULL;ACTIVE
12703586;FULL;ACTIVE
12703593;FULL;ACTIVE
12703623;NOTIDENTIFIED;ACTIVE
12703630;;ACTIVE
12703678;FULL;ACTIVE
12703692;;ACTIVE
12703739;FULL;ACTIVE
12703777;FULL;ACTIVE
12703807;FULL;ACTIVE
12703821;;ACTIVE
12703838;FULL;ACTIVE
12703876;FULL;ACTIVE
12703906;FULL;ACTIVE
12703920;;ACTIVE
12703937;LIMITED;ACTIVE
12703951;FULL;ACTIVE
12703968;FULL;ACTIVE
12703982;FULL;ACTIVE
12703999;;ACTIVE
12704002;FULL;ACTIVE
12704019;LIMITED;ACTIVE
12704026;FULL;ACTIVE
12704071;NOTIDENTIFIED;ACTIVE
12704088;;ACTIVE
12704118;FULL;ACTIVE
12704149;;ACTIVE
12704163;FULL;ACTIVE
12704170;FULL;ACTIVE
12704194;FULL;ACTIVE
12704200;FULL;ACTIVE
12704279;;ACTIVE
12704316;FULL;ACTIVE
12704507;;ACTIVE
12704514;FULL;ACTIVE
12704569;FULL;ACTIVE
12704606;;ACTIVE
12704668;FULL;ACTIVE
12704675;FULL;ACTIVE
12704712;FULL;ACTIVE
12704736;FULL;ACTIVE
12704743;FULL;ACTIVE
12704804;FULL;ACTIVE
12704835;FULL;ACTIVE
12704859;;ACTIVE
12704958;;ACTIVE
12704972;FULL;ACTIVE
12705047;;ACTIVE
12705092;FULL;ACTIVE
12705139;;ACTIVE
12705184;;ACTIVE
12705214;FULL;ACTIVE
12705221;FULL;ACTIVE
12705252;FULL;ACTIVE
12705276;FULL;ACTIVE
12705290;FULL;ACTIVE
12705313;FULL;ACTIVE
12705337;FULL;ACTIVE
12705351;FULL;ACTIVE
12705368;FULL;ACTIVE
12705474;FULL;ACTIVE
12705498;;ACTIVE
12705665;;ACTIVE
12705702;FULL;ACTIVE
12705719;FULL;ACTIVE
12705917;FULL;ACTIVE
12705924;;ACTIVE
12705931;FULL;ACTIVE
12705948;FULL;ACTIVE
12705962;;ACTIVE
12705979;FULL;ACTIVE
12705993;;ACTIVE
12706068;FULL;ACTIVE
12706075;FULL;ACTIVE
12706099;FULL;REMOVED
12706167;FULL;ACTIVE
12706365;FULL;ACTIVE
12706372;FULL;ACTIVE
12706426;FULL;ACTIVE
12706501;;ACTIVE
12706518;FULL;ACTIVE
12706600;;ACTIVE
12706617;FULL;ACTIVE
12706662;FULL;ACTIVE
12706679;FULL;ACTIVE
12706686;;ACTIVE
12706747;FULL;ACTIVE
12706761;FULL;ACTIVE
12706778;;ACTIVE
12706792;FULL;ACTIVE
12706907;FULL;ACTIVE
12706990;FULL;ACTIVE
12707034;FULL;ACTIVE
12707096;FULL;ACTIVE
12707126;FULL;ACTIVE
12707171;FULL;ACTIVE
12707195;FULL;ACTIVE
12707201;FULL;ACTIVE
12707225;FULL;ACTIVE
12707256;FULL;ACTIVE
12707324;;ACTIVE
12707409;FULL;ACTIVE
12707416;;ACTIVE
12707447;FULL;ACTIVE
12707454;FULL;ACTIVE
12707492;;ACTIVE
12707508;;ACTIVE
12707522;FULL;ACTIVE
12707539;FULL;ACTIVE
12707577;FULL;ACTIVE
12707584;;ACTIVE
12707607;;ACTIVE
12707669;FULL;ACTIVE
12707720;FULL;ACTIVE
12707782;FULL;ACTIVE
12707805;FULL;ACTIVE
12707959;FULL;ACTIVE
12708017;FULL;ACTIVE
12708031;;ACTIVE
12708062;FULL;ACTIVE
12708079;FULL;ACTIVE
12708123;FULL;ACTIVE
12708130;FULL;ACTIVE
12708147;FULL;ACTIVE
12708154;FULL;ACTIVE
12708246;FULL;REMOVED
12708253;FULL;ACTIVE
12708314;FULL;ACTIVE
12708321;FULL;ACTIVE
12708413;;ACTIVE
12708437;FULL;ACTIVE
12708536;FULL;ACTIVE
12708659;;ACTIVE
12708789;FULL;ACTIVE
12708802;;ACTIVE
12708871;FULL;ACTIVE
12708918;NOTIDENTIFIED;ACTIVE
12708932;;ACTIVE
12709007;FULL;ACTIVE
12709014;FULL;ACTIVE
12709069;FULL;ACTIVE
12709205;;ACTIVE
12709274;FULL;ACTIVE
12709311;NOTIDENTIFIED;ACTIVE
12709380;FULL;ACTIVE
12709434;;ACTIVE
12709441;FULL;ACTIVE
12709458;FULL;ACTIVE
12709472;;ACTIVE
12709489;FULL;ACTIVE
12709502;FULL;ACTIVE
12709526;;ACTIVE
12709625;FULL;ACTIVE
12709663;FULL;ACTIVE
12709687;;ACTIVE
12709724;FULL;ACTIVE
12709731;NOTIDENTIFIED;ACTIVE
12709786;LIMITED;ACTIVE
12709793;FULL;ACTIVE
12709861;FULL;ACTIVE
12709908;NOTIDENTIFIED;ACTIVE
12709939;NOTIDENTIFIED;ACTIVE
12709946;FULL;ACTIVE
12709977;FULL;ACTIVE
12709984;;ACTIVE
12710072;FULL;ACTIVE
12710096;;ACTIVE
12710102;FULL;ACTIVE
12710133;NOTIDENTIFIED;ACTIVE
12710218;FULL;ACTIVE
12710225;FULL;ACTIVE
12710232;;ACTIVE
12710270;;ACTIVE
12710287;FULL;ACTIVE
12710294;FULL;ACTIVE
12710348;FULL;ACTIVE
12710386;FULL;ACTIVE
12710416;FULL;ACTIVE
12710614;FULL;ACTIVE
12710683;FULL;ACTIVE
12710690;;ACTIVE
12710706;FULL;ACTIVE
12710720;FULL;ACTIVE
12710829;NOTIDENTIFIED;ACTIVE
12710881;FULL;ACTIVE
12710911;FULL;ACTIVE
12710928;;ACTIVE
12710935;FULL;ACTIVE
12710997;FULL;ACTIVE
12711000;FULL;ACTIVE
12711017;FULL;ACTIVE
12711024;FULL;ACTIVE
12711062;FULL;ACTIVE
12711246;FULL;ACTIVE
12711314;;ACTIVE
12711345;FULL;ACTIVE
12711376;FULL;ACTIVE
12711406;;ACTIVE
12711482;;ACTIVE
12711512;FULL;ACTIVE
12711628;FULL;ACTIVE
12711673;;ACTIVE
12711796;FULL;ACTIVE
12711819;FULL;ACTIVE
12711826;;ACTIVE
12711833;FULL;ACTIVE
12711895;FULL;ACTIVE
12711949;;ACTIVE
12712052;FULL;ACTIVE
12712076;FULL;ACTIVE
12712151;FULL;ACTIVE
12712175;FULL;ACTIVE
12712205;FULL;ACTIVE
12712304;;ACTIVE
12712311;;ACTIVE
12712342;FULL;ACTIVE
12712366;;ACTIVE
12712540;;ACTIVE
12712564;FULL;ACTIVE
12712779;FULL;ACTIVE
12712786;;ACTIVE
12712809;FULL;ACTIVE
12712847;FULL;ACTIVE
12712861;FULL;ACTIVE
12712885;;ACTIVE
12712922;FULL;ACTIVE
12712939;FULL;ACTIVE
12712984;;ACTIVE
12712991;FULL;ACTIVE
12713080;FULL;ACTIVE
12713110;NOTIDENTIFIED;ACTIVE
12713127;;ACTIVE
12713141;NOTIDENTIFIED;ACTIVE
12713172;;ACTIVE
12713202;FULL;ACTIVE
12713318;FULL;ACTIVE
12713356;FULL;ACTIVE
12713363;;ACTIVE
12713370;FULL;ACTIVE
12713479;FULL;ACTIVE
12713486;FULL;ACTIVE
12713523;;ACTIVE
12713530;;ACTIVE
12713578;FULL;ACTIVE
12713615;;ACTIVE
12713646;FULL;ACTIVE
12713653;FULL;ACTIVE
12713660;FULL;ACTIVE
12713677;FULL;ACTIVE
12713707;FULL;ACTIVE
12713714;;ACTIVE
12713721;FULL;ACTIVE
12713776;;ACTIVE
12713844;FULL;ACTIVE
12713912;FULL;ACTIVE
12713950;FULL;ACTIVE
12714001;FULL;ACTIVE
12714056;FULL;ACTIVE
12714094;;ACTIVE
12714162;;ACTIVE
12714186;;ACTIVE
12714209;FULL;ACTIVE
12714223;FULL;ACTIVE
12714230;FULL;ACTIVE
12714322;FULL;ACTIVE
12714346;FULL;ACTIVE
12714360;FULL;ACTIVE
12714513;;ACTIVE
12714537;FULL;ACTIVE
12714551;FULL;ACTIVE
12714599;;ACTIVE
12714605;FULL;ACTIVE
12714759;;ACTIVE
12714803;FULL;ACTIVE
12714841;;ACTIVE
12714865;FULL;ACTIVE
12714889;FULL;ACTIVE
12714919;;ACTIVE
12715060;FULL;ACTIVE
12715091;NOTIDENTIFIED;ACTIVE
12715152;FULL;ACTIVE
12715169;FULL;ACTIVE
12715190;;ACTIVE
12715206;FULL;ACTIVE
12715251;;ACTIVE
12715312;;ACTIVE
12715336;FULL;ACTIVE
12715381;;ACTIVE
12715510;FULL;ACTIVE
12715565;FULL;ACTIVE
12715572;;ACTIVE
12715633;;ACTIVE
12715640;FULL;ACTIVE
12715664;FULL;ACTIVE
12715770;FULL;ACTIVE
12715886;;ACTIVE
12715893;FULL;ACTIVE
12716005;FULL;ACTIVE
12716050;FULL;ACTIVE
12716067;FULL;ACTIVE
12716081;FULL;ACTIVE
12716142;FULL;ACTIVE
12716203;FULL;ACTIVE
12716265;;ACTIVE
12716289;FULL;ACTIVE
12716326;FULL;ACTIVE
12716371;FULL;ACTIVE
12716449;FULL;ACTIVE
12716494;FULL;ACTIVE
12716531;FULL;ACTIVE
12716555;FULL;ACTIVE
12716586;FULL;ACTIVE
12716661;FULL;ACTIVE
12716678;FULL;ACTIVE
12716692;FULL;ACTIVE
12716708;;ACTIVE
12716746;;ACTIVE
12716814;FULL;ACTIVE
12716821;NOTIDENTIFIED;ACTIVE
12716838;FULL;ACTIVE
12716869;;ACTIVE
12716876;FULL;ACTIVE
12716906;;ACTIVE
12716913;;ACTIVE
12716920;;ACTIVE
12716968;FULL;ACTIVE
12717040;FULL;ACTIVE
12717125;FULL;ACTIVE
12717149;FULL;ACTIVE
12717163;FULL;ACTIVE
12717194;FULL;ACTIVE
12717279;;ACTIVE
12717316;FULL;ACTIVE
12717460;FULL;ACTIVE
12717590;FULL;ACTIVE
12717668;;ACTIVE
12717675;FULL;ACTIVE
12717729;;ACTIVE
12718054;;ACTIVE
12718122;;ACTIVE
12718207;;ACTIVE
12718269;FULL;ACTIVE
12718306;FULL;ACTIVE
12718795;FULL;ACTIVE
12718849;;ACTIVE
12718870;;ACTIVE
12718894;;ACTIVE
12718900;;ACTIVE
12718955;;ACTIVE
12718962;FULL;ACTIVE
12719082;FULL;ACTIVE
12719136;FULL;ACTIVE
12719198;;ACTIVE
12719297;FULL;ACTIVE
12719310;FULL;ACTIVE
12719327;FULL;ACTIVE
12719358;;ACTIVE
12719372;;ACTIVE
12719389;FULL;ACTIVE
12719433;FULL;ACTIVE
12719440;FULL;ACTIVE
12719457;;ACTIVE
12719464;;ACTIVE
12719518;;ACTIVE
12719556;FULL;ACTIVE
12719600;;ACTIVE
12719624;;ACTIVE
12719655;FULL;ACTIVE
12719679;FULL;ACTIVE
12719693;FULL;ACTIVE
12719761;FULL;ACTIVE
12719785;FULL;ACTIVE
12719808;;ACTIVE
12719853;;ACTIVE
12719860;FULL;ACTIVE
12719921;FULL;ACTIVE
12719938;FULL;ACTIVE
12719990;FULL;ACTIVE
12720026;FULL;ACTIVE
12720033;;ACTIVE
12720071;FULL;ACTIVE
12720118;FULL;ACTIVE
12720132;;ACTIVE
12720149;;ACTIVE
12720194;FULL;ACTIVE
12720217;FULL;ACTIVE
12720279;FULL;ACTIVE
12720286;FULL;ACTIVE
12720316;;ACTIVE
12720323;FULL;ACTIVE
12720361;;ACTIVE
12720378;FULL;ACTIVE
12720392;;ACTIVE
12720408;FULL;ACTIVE
12720422;FULL;ACTIVE
12720439;;ACTIVE
12720507;FULL;ACTIVE
12720514;FULL;ACTIVE
12720552;FULL;ACTIVE
12720590;FULL;ACTIVE
12720606;;ACTIVE
12720637;FULL;ACTIVE
12720705;FULL;ACTIVE
12720712;FULL;ACTIVE
12720835;;ACTIVE
12720842;FULL;ACTIVE
12720880;FULL;ACTIVE
12720897;FULL;ACTIVE
12720927;;ACTIVE
12720958;FULL;ACTIVE
12720972;FULL;ACTIVE
12720996;;ACTIVE
12721009;FULL;ACTIVE
12721016;;ACTIVE
12721078;;ACTIVE
12721160;NOTIDENTIFIED;ACTIVE
12721191;FULL;ACTIVE
12721221;FULL;ACTIVE
12721252;;ACTIVE
12721276;;ACTIVE
12721283;FULL;ACTIVE
12721290;FULL;ACTIVE
12721306;FULL;ACTIVE
12721313;;ACTIVE
12721344;FULL;ACTIVE
12721368;;ACTIVE
12721405;FULL;ACTIVE
12721436;;ACTIVE
12721511;FULL;ACTIVE
12721535;FULL;ACTIVE
12721542;FULL;ACTIVE
12721559;;ACTIVE
12721566;FULL;ACTIVE
12721573;;ACTIVE
12721603;FULL;ACTIVE
12721634;;ACTIVE
12721658;FULL;ACTIVE
12721672;;ACTIVE
12721757;FULL;ACTIVE
12721771;LIMITED;ACTIVE
12721887;FULL;ACTIVE
12721900;FULL;ACTIVE
12721917;FULL;ACTIVE
12721924;FULL;ACTIVE
12721931;FULL;ACTIVE
12722075;FULL;ACTIVE
12722099;FULL;ACTIVE
12722150;FULL;ACTIVE
12722167;;ACTIVE
12722181;FULL;ACTIVE
12722204;FULL;ACTIVE
12722211;FULL;ACTIVE
12722228;;ACTIVE
12722235;FULL;ACTIVE
12722259;;ACTIVE
12722266;FULL;ACTIVE
12722303;FULL;ACTIVE
12722389;;ACTIVE
12722396;FULL;ACTIVE
12722464;;ACTIVE
12722488;FULL;ACTIVE
12722563;FULL;ACTIVE
12722570;;ACTIVE
12722624;;ACTIVE
12722679;FULL;ACTIVE
12722693;;ACTIVE
12722730;;ACTIVE
12722815;LIMITED;ACTIVE
12722853;;ACTIVE
12722860;FULL;ACTIVE
12722877;FULL;ACTIVE
12722938;FULL;ACTIVE
12722952;FULL;ACTIVE
12722976;FULL;ACTIVE
12723034;FULL;ACTIVE
12723058;;ACTIVE
12723065;FULL;ACTIVE
12723089;;ACTIVE
12723126;;ACTIVE
12723133;FULL;ACTIVE
12723164;FULL;ACTIVE
12723201;FULL;ACTIVE
12723249;FULL;ACTIVE
12723287;;ACTIVE
12723317;;ACTIVE
12723355;;ACTIVE
12723362;FULL;ACTIVE
12723393;FULL;ACTIVE
12723430;FULL;ACTIVE
12723485;FULL;ACTIVE
12723492;FULL;ACTIVE
12723522;NOTIDENTIFIED;ACTIVE
12723577;;ACTIVE
12723584;FULL;ACTIVE
12723607;FULL;ACTIVE
12723720;;ACTIVE
12723744;NOTIDENTIFIED;ACTIVE
12723775;FULL;ACTIVE
12723805;FULL;ACTIVE
12723812;FULL;ACTIVE
12723898;FULL;ACTIVE
12723942;;ACTIVE
12723973;FULL;ACTIVE
12724024;FULL;ACTIVE
12724031;NOTIDENTIFIED;ACTIVE
12724055;FULL;ACTIVE
12724086;FULL;ACTIVE
12724284;FULL;ACTIVE
12724291;FULL;ACTIVE
12724321;FULL;ACTIVE
12724376;FULL;ACTIVE
12724475;FULL;ACTIVE
12724536;FULL;ACTIVE
12724574;FULL;ACTIVE
12724604;;ACTIVE
12724741;;ACTIVE
12724796;FULL;ACTIVE
12724819;;ACTIVE
12724895;FULL;ACTIVE
12724901;FULL;ACTIVE
12724918;FULL;ACTIVE
12724994;;ACTIVE
12725106;;ACTIVE
12725137;FULL;ACTIVE
12725274;;ACTIVE
12725304;FULL;ACTIVE
12725397;;ACTIVE
12725403;NOTIDENTIFIED;ACTIVE
12725410;FULL;ACTIVE
12725434;;ACTIVE
12725441;;ACTIVE
12725489;FULL;ACTIVE
12725502;NOTIDENTIFIED;ACTIVE
12725526;FULL;ACTIVE
12725540;FULL;ACTIVE
12725557;;ACTIVE
12725595;FULL;ACTIVE
12725601;FULL;ACTIVE
12725618;;ACTIVE
12725687;FULL;ACTIVE
12725700;FULL;ACTIVE
12725717;;ACTIVE
12725779;FULL;ACTIVE
12725786;FULL;ACTIVE
12725922;FULL;ACTIVE
12725946;FULL;ACTIVE
12726004;FULL;ACTIVE
12726042;FULL;ACTIVE
12726066;FULL;ACTIVE
12726080;FULL;ACTIVE
12726165;FULL;ACTIVE
12726202;FULL;ACTIVE
12726240;FULL;ACTIVE
12726349;NOTIDENTIFIED;ACTIVE
12726370;FULL;ACTIVE
12726448;NOTIDENTIFIED;ACTIVE
12726509;FULL;ACTIVE
12726547;;ACTIVE
12726585;FULL;ACTIVE
12726608;FULL;ACTIVE
12726639;FULL;ACTIVE
12726646;;ACTIVE
12726653;FULL;ACTIVE
12726820;;ACTIVE
12726929;FULL;ACTIVE
12726967;FULL;ACTIVE
12727001;;ACTIVE
12727032;FULL;ACTIVE
12727049;;ACTIVE
12727056;FULL;ACTIVE
12727094;FULL;ACTIVE
12727117;;ACTIVE
12727193;FULL;ACTIVE
12727261;FULL;ACTIVE
12727278;FULL;ACTIVE
12727285;;ACTIVE
12727292;;ACTIVE
12727346;LIMITED;ACTIVE
12727353;FULL;ACTIVE
12727414;FULL;ACTIVE
12727421;;ACTIVE
12727438;FULL;ACTIVE
12727452;FULL;ACTIVE
12727506;FULL;ACTIVE
12727520;;ACTIVE
12727537;;ACTIVE
12727568;FULL;ACTIVE
12727599;;ACTIVE
12727605;;ACTIVE
12727643;FULL;ACTIVE
12727667;FULL;ACTIVE
12727674;FULL;ACTIVE
12727681;;ACTIVE
12727735;FULL;ACTIVE
12727810;NOTIDENTIFIED;ACTIVE
12727896;;ACTIVE
12727926;FULL;ACTIVE
12727940;;ACTIVE
12727957;FULL;ACTIVE
12727964;;ACTIVE
12727995;;ACTIVE
12728084;FULL;ACTIVE
12728138;FULL;ACTIVE
12728152;FULL;ACTIVE
12728176;;ACTIVE
12728268;;ACTIVE
12728282;NOTIDENTIFIED;ACTIVE
12728367;;ACTIVE
12728480;LIMITED;ACTIVE
12728572;FULL;ACTIVE
12728589;FULL;ACTIVE
12728640;;ACTIVE
12728657;FULL;ACTIVE
12728664;FULL;ACTIVE
12728671;FULL;ACTIVE
12728718;;ACTIVE
12728725;FULL;ACTIVE
12728732;FULL;ACTIVE
12728770;;ACTIVE
12728787;;ACTIVE
12728794;;ACTIVE
12728879;FULL;ACTIVE
12729050;FULL;ACTIVE
12729074;FULL;ACTIVE
12729098;FULL;ACTIVE
12729111;FULL;ACTIVE
12729128;FULL;ACTIVE
12729180;FULL;ACTIVE
12729234;;ACTIVE
12729265;FULL;ACTIVE
12729289;FULL;ACTIVE
12729302;NOTIDENTIFIED;ACTIVE
12729333;;ACTIVE
12729357;FULL;ACTIVE
12729364;FULL;ACTIVE
12729371;;ACTIVE
12729388;FULL;ACTIVE
12729432;;ACTIVE
12729463;FULL;ACTIVE
12729623;FULL;ACTIVE
12729654;NOTIDENTIFIED;ACTIVE
12729678;FULL;ACTIVE
12729807;;ACTIVE
12729876;FULL;ACTIVE
12729951;FULL;ACTIVE
12729999;FULL;ACTIVE
12730018;;ACTIVE
12730094;;ACTIVE
12730131;;ACTIVE
12730193;;ACTIVE
12730230;;ACTIVE
12730292;;ACTIVE
12730384;FULL;ACTIVE
12730391;FULL;ACTIVE
12730421;FULL;ACTIVE
12730506;NOTIDENTIFIED;ACTIVE
12730599;;ACTIVE
12730810;FULL;ACTIVE
12730889;FULL;ACTIVE
12730971;;ACTIVE
12731046;NOTIDENTIFIED;ACTIVE
12731060;FULL;ACTIVE
12731114;;ACTIVE
12731183;NOTIDENTIFIED;ACTIVE
12731282;FULL;ACTIVE
12731367;FULL;ACTIVE
12731404;FULL;ACTIVE
12731435;FULL;ACTIVE
12731626;;ACTIVE
12731671;FULL;ACTIVE
12731725;FULL;ACTIVE
12731732;;ACTIVE
12731763;;ACTIVE
12731824;FULL;ACTIVE
12731831;FULL;ACTIVE
12731848;FULL;ACTIVE
12731855;FULL;ACTIVE
12731879;;ACTIVE
12731961;;ACTIVE
12732029;;ACTIVE
12732036;NOTIDENTIFIED;ACTIVE
12732098;FULL;ACTIVE
12732166;FULL;ACTIVE
12732234;;ACTIVE
12732272;FULL;ACTIVE
12732463;FULL;ACTIVE
12732517;;ACTIVE
12732647;FULL;ACTIVE
12732685;FULL;ACTIVE
12732708;;ACTIVE
12732746;;ACTIVE
12732845;FULL;ACTIVE
12732920;;ACTIVE
12732968;;ACTIVE
12733415;FULL;ACTIVE
12733729;;ACTIVE
12733798;NOTIDENTIFIED;ACTIVE
12734016;;ACTIVE
12734412;;ACTIVE
12734511;FULL;ACTIVE
12734573;FULL;ACTIVE
12734801;;ACTIVE
12734825;FULL;ACTIVE
12734832;;ACTIVE
12734948;FULL;ACTIVE
12735006;FULL;ACTIVE
12735013;FULL;ACTIVE
12735112;;ACTIVE
12735143;;ACTIVE
12735150;FULL;ACTIVE
12735211;;ACTIVE
12735280;FULL;ACTIVE
12735327;FULL;ACTIVE
12735402;;ACTIVE
12735419;FULL;ACTIVE
12735457;FULL;ACTIVE
12735464;;ACTIVE
12735556;FULL;ACTIVE
12735570;;ACTIVE
12735624;FULL;ACTIVE
12735662;FULL;ACTIVE
12735679;NOTIDENTIFIED;ACTIVE
12735723;FULL;ACTIVE
12735747;FULL;ACTIVE
12735853;FULL;ACTIVE
12735860;;ACTIVE
12735884;;ACTIVE
12735907;FULL;ACTIVE
12735990;FULL;ACTIVE
12736027;FULL;ACTIVE
12736164;;ACTIVE
12736195;FULL;ACTIVE
12736294;;ACTIVE
12736379;;ACTIVE
12736447;FULL;ACTIVE
12736485;FULL;ACTIVE
12736522;FULL;ACTIVE
12736546;FULL;ACTIVE
12736645;;ACTIVE
12736669;FULL;ACTIVE
12736706;FULL;ACTIVE
12736744;FULL;ACTIVE
12736751;FULL;ACTIVE
12736768;FULL;ACTIVE
12736850;FULL;ACTIVE
12736881;FULL;ACTIVE
12736928;;ACTIVE
12736935;;ACTIVE
12736959;FULL;ACTIVE
12736966;FULL;ACTIVE
12737062;FULL;ACTIVE
12737291;FULL;ACTIVE
12737338;;ACTIVE
12737369;;ACTIVE
12737451;FULL;ACTIVE
12737482;FULL;ACTIVE
12737529;FULL;ACTIVE
12737574;FULL;ACTIVE
12737611;FULL;ACTIVE
12737659;FULL;ACTIVE
12737666;FULL;ACTIVE
12737734;FULL;ACTIVE
12737789;FULL;ACTIVE
12737796;FULL;ACTIVE
12737864;FULL;ACTIVE
12737888;FULL;ACTIVE
12737901;FULL;ACTIVE
12737918;FULL;ACTIVE
12737925;;ACTIVE
12738007;FULL;ACTIVE
12738014;FULL;ACTIVE
12738045;FULL;ACTIVE
12738069;;ACTIVE
12738106;FULL;ACTIVE
12738113;;ACTIVE
12738168;FULL;ACTIVE
12738199;FULL;ACTIVE
12738274;FULL;ACTIVE
12738281;NOTIDENTIFIED;ACTIVE
12738472;FULL;ACTIVE
12738489;FULL;ACTIVE
12738526;FULL;ACTIVE
12738649;NOTIDENTIFIED;ACTIVE
12738724;FULL;ACTIVE
12738816;FULL;ACTIVE
12738854;FULL;ACTIVE
12738861;FULL;ACTIVE
12738922;FULL;ACTIVE
12738977;FULL;ACTIVE
12739042;FULL;ACTIVE
12739103;FULL;ACTIVE
12739134;FULL;ACTIVE
12739141;FULL;ACTIVE
12739165;;ACTIVE
12739172;FULL;ACTIVE
12739240;;ACTIVE
12739271;FULL;ACTIVE
12739301;FULL;ACTIVE
12739417;;ACTIVE
12739455;NOTIDENTIFIED;ACTIVE
12739462;FULL;ACTIVE
12739493;;ACTIVE
12739509;FULL;ACTIVE
12739530;;ACTIVE
12739561;FULL;REMOVED
12739578;;ACTIVE
12739608;;ACTIVE
12739622;;ACTIVE
12739653;FULL;ACTIVE
12739660;;ACTIVE
12739684;FULL;ACTIVE
12739714;FULL;ACTIVE
12739769;FULL;ACTIVE
12739783;FULL;ACTIVE
12739806;FULL;ACTIVE
12739813;FULL;ACTIVE
12739844;FULL;ACTIVE
12739905;FULL;ACTIVE
12739912;FULL;ACTIVE
12739929;;ACTIVE
12739936;FULL;ACTIVE
12739943;;ACTIVE
12739950;FULL;ACTIVE
12739981;FULL;ACTIVE
12740017;FULL;ACTIVE
12740062;;ACTIVE
12740079;;ACTIVE
12740109;FULL;ACTIVE
12740154;FULL;ACTIVE
12740215;FULL;ACTIVE
12740253;;ACTIVE
